"location_num","location_name","location_status","operator_num","operator_name","operator_type","co_owned_flag","projected_open_date","open_date","closed_date","location_category","concept_type","location_type","location_subtype","prototype","location_format","square_footage","prototype_square_footage","has_drive_thru","drive_thru_lanes","drive_thru_pickup_windows","kitchen_layout","parking_spaces","parking_spaces_handicap","has_dining_room","seating_total_original","address_line_1","address_line_2","address_line_3","city","county","state","country_name","country_code","zip_code","gps_latitude","gps_longitude","phone_number","price_group","distribution_center","dc_code","distributor","region","service_team_code","service_team","business_consultant","operations_lead","area_director","operator_team_code","operator_team","market_code","market","last_updated","filepath","insert_timestamp","load_date"
"00151",Hammond Square,CLOSED,"00001",,TMP,Y,1979-11-21 00:00:00.000,1979-11-21 00:00:00.000,2007-02-28 00:00:00.000,Core,CFA,MALL,MALL,,Food Court,1545.00,,N,0,,,,,Y,,"2000 Southwest Railroad Avenue",,,Hammond,Tangipahoa,LA,United States,US,"70403",,,"985/542-4977","1",,,,Southwest Region,S2,SW Region Team #2,Mark Devenney,Mark Devenney,Joanna Symonds,NONS,New Orleans N Shore,"622","New Orleans, LA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03346",Gandy Blvd FSU,OPEN,"10569",Dustin LaChance,OPR,N,2015-02-05 00:00:00.000,2015-02-05 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4161.00,4161.00,Y,2,1,Centerline,44,2,N,100,"3678 W Gandy Blvd",,,Tampa,Hillsborough,FL,United States,US,"33611-2608","27.89324208",-82.50506836,"813/831-4203","24",QCD-Apopka FL,APO,Quality Custom Distribution,Southeast Region,E2,SE Region Team #2,Scott Spears,Scott Spears,Brent Townsend,TMPC,Tampa Central,"539","Tampa-St. Petersburg (Sarasota), FL",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"02026",Barnett Shoals FSU,OPEN,"01364",Shane Todd,OPR,N,2008-07-17 00:00:00.000,2008-07-17 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4227.00,0.00,Y,1,1,L-Traditional,38,2,N,0,"1870 Barnett Shoals Rd",,,Athens,Clarke,GA,United States,US,"30605-3011","33.924646",-83.340424,"706/549-0111","23",MB-Atlanta GA,ATL,MARTIN BROWER,Southeast Region,E1,SE Region Team #1,Shelby Hepler,Shelby Hepler,Lauren Miller,ATHN,Athens,"524","Atlanta, GA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"02431",Manner FSU-Terminated,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,,,N,,,,,,N,,,,,Austin,Travis,TX,United States,US,"78701",,,,,,,,,,,,,,,,"635","Austin, TX",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"00681",Highland Road FSU-Terminated,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,,,N,,,,,,N,,Highland Road & S. Florida Ave,,,Lakeland,Polk,FL,United States,US,,,,,"7",,,,,,,,,,,,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04654",Cheshire Bridge & Sheridan DTO,FUTURE,,,,,2022-05-12 00:00:00.000,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,3478.00,N,0,,,0,0,N,0,"2419 Cheshire Bridge Rd NE",,,Atlanta,Fulton,GA,United States,US,"30324-3722","33.820756",-84.350965,,,,,,Southeast Region,E1,SE Region Team #1,Stephen Cox,Stephen Cox,Lauren Miller,AT18,ATL-Buckhead/Downtow,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"80418",Jackson-Madison County Hospital,OPEN,"11664",Grant Edwards,OPR,N,2008-05-12 00:00:00.000,2008-05-12 00:00:00.000,,LIC,LIC,HOSP,SAT,,,0.00,0.00,N,0,,,0,0,N,0,"620 Skyline Dr",,,Jackson,Madison,TN,United States,US,"38301-3923","35.63688",-88.83175755,"731/541-6591","15",McLane- Memphis TN,MEM,MCLANE COMPANY INC,Atlantic Region,A4,AT Licensing Team,,,,LI21,Licensing Sara C AT,"639","Jackson, TN",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"01336",North Myrtle Beach FSU,OPEN,"11786",Jeff Cash,OPR,N,2001-09-20 00:00:00.000,2001-09-20 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4211.00,0.00,Y,1,1,Midline,62,0,N,0,"690 Highway 17 N",,,North Myrtle Beach,Horry,SC,United States,US,"29582-2906","33.833545",-78.672637,"843/280-7882","24",QCD-Pineville NC,PIN,Quality Custom Distribution,Atlantic Region,A1,AT Region Team #1,Jack Kerr,Jack Kerr,Amy Millard,MYBC,Myrtle Beach,"570","Myrtle Beach-Florence, SC",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04367",Twelve Oaks (MI) FSU,OPEN,"18986",Michael Killian,OPR,N,2020-06-18 00:00:00.000,2020-06-18 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,5628.00,0.00,Y,2,1,Centerline,,3,N,,"27750 Novi Rd",,,Novi,Oakland,MI,United States,US,"48377-3422","42.489501",-83.475377,"734/456-2025","21",MB-St John MI,STJ,MARTIN BROWER,Midwest Region,M1,MW Region Team #1,Gina Tucker,Gina Tucker,Scott Mayson,DET,Detroit,"505","Detroit, MI",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04986",Corinth [MS] FSU,FUTURE,,,,,2022-02-17 00:00:00.000,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,0.00,N,0,,,0,0,N,0,"1600 Highway 72 E",,,Corinth,Alcorn,MS,United States,US,"38834-6528","34.916477",-88.506606,,,McLane- Memphis TN,MEM,MCLANE COMPANY INC,Southeast Region,E3,SE Region Team #3,Scott PicKell,Scott PicKell,Amy Rich,NEMS,NE Mississippi,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04609",Terminated Hayward Park In-Line,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,In-Line,0.00,0.00,N,0,,,0,0,N,0,"1495 S El Camino Real",,,San Mateo,San Mateo,CA,United States,US,"94402-3019","37.554404",-122.315925,,,,,,,,,,,,,,"807","San Francisco-Oakland-San Jose, CA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03999",Terminated Grand Parkway Town Center FSU,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,0.00,N,0,,,0,0,N,0,Grand Parkway and Hwy 249,,,Tomball,Harris,TX,United States,US,"77494","30.050607",-95.618385,,,,,,Southwest Region,S2,SW Region Team #2,Mark Rockett,Mark Rockett,Joanna Symonds,HOUN,Houston North,"618","Houston, TX",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03975",University Blvd Odessa FSU,OPEN,"18614",Nate Saxton,OPR,N,2018-05-24 00:00:00.000,2018-05-24 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4997.00,0.00,Y,2,1,Centerline,98,4,N,54,"106 E University Blvd",,,Odessa,Ector,TX,United States,US,"79762-7665","31.86835",-102.37905,"432/360-1020","18",MBM-Lewisville TX,LEW,MCLANE COMPANY INC,Southwest Region,S3,SW Region Team #3,Patrick Coussens,Patrick Coussens,Hoovey McGuirt,MIDL,Midland,"633","Odessa-Midland, TX",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03378",Greystone FSU,OPEN,"10905",Corey Braun,OPR,N,2015-03-12 00:00:00.000,2015-03-12 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4561.00,4561.00,Y,2,1,Centerline,45,2,N,102,"5375 Highway 280",,,Birmingham,Shelby,AL,United States,US,"35242-5317","33.419706",-86.672551,"205/995-8333","18",CFA Supply-Cartersville GA DC 2,CAR2,CFA Supply,Southeast Region,E3,SE Region Team #3,Mark Drake,Mark Drake,Amy Rich,BIRS,Birmingham South,"630","Birmingham (Anniston and Tuscaloosa), AL",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03603",West St. Paul FSU,OPEN,"15404",Charlie McClure,OPR,N,2016-10-20 00:00:00.000,2016-10-20 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4958.00,4971.00,Y,1,1,Centerline,,3,N,,"1770 Robert St S",,,West Saint Paul,Dakota,MN,United States,US,"55118-3919","44.892674",-93.080057,"651/457-2991","21",QCD-Minneapolis MN,MIN,Quality Custom Distribution,Midwest Region,M1,MW Region Team #1,Dave Villiger,Wanda Young,Scott Mayson,MINN,Minnesota,"613","Minneapolis-St. Paul, MN",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"02601",Terminated Gloucester FSU,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,4596.00,,N,,,,,,N,138,NEC John Hudgins & Rt. 17,,,Gloucester,Gloucester,VA,United States,US,"23061","37.395888",-76.526852,,,,,,Atlantic Region,A2,AT Region Team #2,Lee Burn,Lee Burn,Kevin Malone,TIDE,Tidewater Peninsula,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03510",Terminated Oviedo FSU,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,0.00,N,0,,,0,0,N,0,"80 W. Mitchell Hammock",,,Oviedo,Seminole,FL,United States,US,"32765","28.654753",-81.208637,,,,,,Southeast Region,E2,SE Region Team #2,Kim Gartrell,Kim Gartrell,Brent Townsend,ORLC,Orlando Central,"534","Orlando-Daytona Beach-Melbourne, FL",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"02457",Fair Lakes Center FSU-Terminated,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,,,N,,,,,,N,,,,,Fairfax,Fairfax,VA,United States,US,,,,,,,,,,,,,,,,,"511","Washington, DC (Hagerstown, MD)",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"02035",Terminated Cincinnati Mills FSU,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,,,N,,,,,,N,, S. Gilmore Road,,,Fairfield,Bulter,OH,United States,US,"45014",,,,,,,,,"05",Northern Team 5,,,,CINC,Cincinnati,"515","Cincinnati, OH",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03919",West Babylon FSU,FUTURE,,,,,2023-08-03 00:00:00.000,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,0.00,N,0,1,,67,4,N,0,"805 W Montauk Hwy ",,,West Babylon,Suffolk,NY,United States,US,"11704-8251","40.685526",-73.348683,,,,,,Northeast Region,N2,NE Region Team #2,Leslie Roberts,Leslie Roberts,Scott Stover,USNY,Upstate New York,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"02806",South Bay FSU,OPEN,"10384",Jeremy Simpson,OPR,N,2012-01-12 00:00:00.000,2012-01-12 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4582.00,0.00,Y,2,1,Centerline,,2,N,,"18200 Hawthorne Blvd",,,Torrance,Los Angeles,CA,United States,US,"90504-4509","33.865105",-118.352205,"310/371-7320","38",McLane-Riverside CA,RIV,MCLANE COMPANY INC,West Region,W1,West Region Team #1,Stephen Goins,Stephen Goins,Mike Hensley,LASW,LA County Southwest,"803","Los Angeles, CA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"80040",University of Central Arkansas,OPEN,"00860",Alan Kizer,OPR,N,,1996-01-04 00:00:00.000,,LIC,LIC,COLL,SAT,,,0.00,0.00,N,0,,,,0,N,,"201 Donaghey Ave",Student Center,,Conway,Faulkner,AR,United States,US,"72035-5001","35.07789",-92.4578777,"501/450-5980","28",MB-Little Rock AR,LTR,MARTIN BROWER,Southwest Region,S4,SW Licensing Team,,,,LI23,Licensing Joel SW,"693","Little Rock-Pine Bluff, AR",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04078",Cornelius FSU,OPEN,"02101",Joe Hatzopoulos,OPR,N,2020-07-09 00:00:00.000,2020-07-09 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4820.00,4820.00,Y,2,1,Centerline,,4,N,,"17035 Nat Bynum Lane",,,Cornelius,Mecklenburg,NC,United States,US,"28031","35.48262",-80.8809,"704/895-7951","23",QCD-Pineville NC,PIN,Quality Custom Distribution,Atlantic Region,A3,AT Region Team #3,,Buck Anderson,Eren Page,CHR6,Charlotte VI,"517","Charlotte, NC",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03667",Alon Town Center FSU,OPEN,"12752",Ryan Roberts,OPR,N,2016-07-28 00:00:00.000,2016-07-28 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4350.00,0.00,Y,2,1,Centerline,,3,N,,"10503 NW Military Hwy",,,San Antonio,Bexar,TX,United States,US,"78231-1999","29.5551",-98.53437,"210/479-5000","23",QCD-San Antonio TX,SAN,Quality Custom Distribution,Southwest Region,S1,SW Region Team #1,John Bermudez,John Bermudez,Jodee Morgan,SAT1,SAT Central 1,"641","San Antonio, TX",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"01730",Country Club Center FSU-Terminated,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,,,N,,,,,,N,,SWC Watt & El Camino Ave.,,,Sacramento,,CA,United States,US,"95828",,,,,,,,West Region,W1,West Region Team #1,Rachel Cathy,,Mike Hensley,SAC,Sacramento,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04732",Terminated Florida City FSU,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,4962.00,N,0,,,0,0,N,0,"326 SE 1st Ave",,,Homestead,Miami-Dade,FL,United States,US,"33034-5008","25.444496",-80.475478,,,,,,,,,,,,,,"528","Miami-Ft. Lauderdale, FL",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"01456",Consumer Square FSU-Terminated,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,,,N,,,,,,N,,,,,Bradenton,Manatee,FL,United States,US,"34201",,,,,,,,,,,,,,,,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"02125",Culpeper Colonnade FSU,OPEN,"09043",Rick Combs,OPR,N,2007-07-19 00:00:00.000,2007-07-19 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4227.00,0.00,Y,1,1,L-Traditional,57,3,N,0,"15275 Creativity Dr",,,Culpeper,Culpeper,VA,United States,US,"22701-2504","38.484794",-77.968739,"540/825-4447","24",MB-Manassas VA,MAN,MARTIN BROWER,Northeast Region,N1,NE Region Team #1,Omar Dione,Omar Dione,Demetrius Ingram,CNVE,Central VA East,"511","Washington, DC (Hagerstown, MD)",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"02133",Country Club Plaza In-Line,NEVER OPENED,,,,,,,,Core,CFA,MALL,MALL,,In-Line,,,N,,,,,,N,,"310 Ward Parkway",,,Kansas City,Jackson,MO,United States,US,"64112-2110",,,,,,,,,,,,,,,,"616","Kansas City, MO",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03737",Terminated Richmond Hill FSU,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,0.00,N,0,,,0,0,N,0,"9120 Rushing Street",,,Richmond Hill,Bryan,GA,United States,US,"31324","31.955838",-81.322637,,,,,,,,,,,,,,"507","Savannah, GA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"01940",Bradenton FSU - Terminated,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,,,N,,,,,,N,,"3907 14th Street West",,,Bradenton,Manatee,FL,United States,US,"34205",,,,"7",,,,Southeast Region,E2,SE Region Team #2,Kim Gartrell,Kim Gartrell,Brent Townsend,SARA,Sarasota/Bradenton,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03334",Memorial & Dairy Ashford FSU,OPEN,"01503",Greg Kubala,OPR,N,2015-02-26 00:00:00.000,2015-02-26 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4531.00,0.00,Y,2,1,Centerline,50,2,N,134,"753 Dairy Ashford Rd",,,Houston,Harris,TX,United States,US,"77079-5305","29.773253",-95.60692915,"832/770-4576","19",McLane-Houston TX,HOU,MCLANE COMPANY INC,Southwest Region,S2,SW Region Team #2,Mark Devenney,Mark Devenney,Joanna Symonds,HOSW,Houston Southwest,"618","Houston, TX",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"02552",Ventura Terminated Boulevard FSU,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,,,N,,,,,,N,,,,,Encino,Los Angeles,CA,United States,US,,,,,,,,,,,,,,,,,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03507",Cascade Park FSU,OPEN,"15406",John Dombroski,OPR,N,2016-09-15 00:00:00.000,2016-09-15 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4626.00,4626.00,Y,1,1,Centerline,48,4,N,122,"16400 SE Mill Plain Blvd ",,,Vancouver,Clark,WA,United States,US,"98684-9606","45.615843",-122.503762,"360/980-8535","33",MBM-Sumner WA,SUM,MCLANE COMPANY INC,West Region,W2,West Region Team #2,Leigh Leach,Leigh Leach,Todd Grubbs,PORT,Portland,"820","Portland, OR",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"01442",South Hurstbourne Parkway FSU-Terminated,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,,,N,,,,,,N,,"1890 South Hurstbourne Parkway",,,Louisville,Jefferson,KY,United States,US,,,,,,,,,,,,,,,,,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"01311",Court House Plaza FSU - Terminated,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,,,N,,,,,,N,,Court House Plaza,University Dr.,,Fairfax,Fairfax,VA,United States,US,"00000",,,,,,,,,,,,,,NOVA,Northern Virginia,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03280",Terminated Norwalk FSU,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,6770.00,N,0,,,0,0,N,0,"493-495 Connecticut Avenue",,,Norwalk,Fairfield,CT,United States,US,"06854","41.09883",-73.44358,,,,,,,,,,,,,,"501","New York, NY",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"01823",Pacific Commons FSU-Terminated,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,,,N,,,,,,N,,I-880 & Auto Mall Parkway,,,Fremont,Almeda,CA,United States,US,,,,,,,,,,,,,,,,,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"01829",Moorpark Marketplace-Terminated,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,,,N,,,,,,N,,,,,Moorpark,,CA,United States,US,,,,,,,,,,WC,West Coast,,,,LACO,LA County,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"80202",Virginia Commonwealth University Health,OPEN,"01441",Howe Rice,OPR,N,,2002-12-18 00:00:00.000,,LIC,LIC,HOSP,SAT,,,0.00,0.00,N,0,,,,0,N,,"403 N 13th St",MCV Campus,P.O. Box 980294,Richmond,Richmond (Ind City),VA,United States,US,"23298-5030","37.540095",-77.428473,"804/971-2347","28",QCD-Suffolk VA,SUF,Quality Custom Distribution,Atlantic Region,A4,AT Licensing Team,,,,LI01,Licensing John AT,"556","Richmond-Petersburg, VA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"80512",Bloomsburg University,OPEN,"04004",Brian Gibson,OPR,N,2017-09-15 00:00:00.000,2017-09-11 00:00:00.000,,LIC,LIC,COLL,SAT,,,0.00,0.00,N,0,,,0,0,N,0,"400 E 2nd St",Soltz Residence Hall,,Bloomsburg,Columbia,PA,United States,US,"17815-1301","41.008093",-76.447279,"570/389-5455","24",MB-Coatesville PA,COA,MARTIN BROWER,Northeast Region,N3,NE Licensing Team,,,,LI04,Licensing Rob NE,"577","Wilkes Barre-Scranton, PA",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04710",Terminated Decatur [TX] FSU,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,5000.00,N,0,,,0,0,N,0,"Lot 6R, Block 1 of the Double Creek Retail/Medical Complex",,,Decatur,Wise,TX,United States,US,"76234","33.212724",-97.597831,,,,,,,,,,,,,,"623","Dallas-Ft. Worth, TX",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"02911",Terminated Taylor and I-10 FSU,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,,,N,,,,,,N,,Taylor Street,,,Houston,Harris,TX,United States,US,,"29.77551",-95.38089,,,,,,,,,,,,,,,,2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"02762",East Pearland FSU,OPEN,"18408",Jake Smith,OPR,N,2012-01-26 00:00:00.000,2012-01-26 00:00:00.000,,Core,CFA,FSU,FSU,,Stand Alone,4477.00,0.00,Y,2,1,Centerline,40,2,N,0,"1512 Broadway St",,,Pearland,Brazoria,TX,United States,US,"77581-5802","29.546362",-95.230988,"281/992-9600","23",McLane-Houston TX,HOU,MCLANE COMPANY INC,Southwest Region,S2,SW Region Team #2,Craig Carter,Craig Carter,Joanna Symonds,HOSO,Houston South,"618","Houston, TX",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"80052",Washington University,CLOSED,"00982",,LIC,N,1995-08-11 00:00:00.000,1995-08-11 00:00:00.000,1998-05-15 00:00:00.000,LIC,LIC,COLL,SAT,,,0.00,0.00,N,0,,,0,0,N,0,Forsythe & Chauvenet,,,St. Louis,Saint Louis (Ind Cit,MO,United States,US,"63130","0","0","314/935-5036",,,,,Midwest Region,M1,MW Region Team #1,Gina Tucker,Gina Tucker,Scott Mayson,STLO,St. Louis,"609","St. Louis, MO",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"04523",Terminated Traverse City FSU,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,0.00,N,0,,,0,0,N,0,"3980 US-31 ",,,Traverse City,Grand Traverse,MI,United States,US,"49684-4447","44.744185",-85.638978,,,,,,,,,,,,,,"540","Traverse City-Cadillac, MI",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
"03682",Terminated Aberdeen (SD) FSU,NEVER OPENED,,,,,,,,Core,CFA,FSU,FSU,,Stand Alone,0.00,0.00,N,0,,,0,0,N,0,NEC of 6th Ave SE and Lamont Rd S,,Lakewood Mall,Aberdeen,Brown,SD,United States,US,"57401","45.459457",-98.440667,,,,,,,,,,,,,,"725","Sioux Falls(Mitchell), SD",2021-11-16 00:51:22.000,s3://cfadatalakeprod-useast1-dl-common-0042-in/1676/_0010/trigger/location_attributes.csv,2021-11-16 05:52:32.483,2021-11-16
